Product_ID,Product_Name,Category,Sub_Category,Price,Supplier
PROD00382,Prestige Cooking Oil,Grocery,Cooking Oil,2982,Tata Consumer
PROD00383,Bajaj Smart Watch,Electronics,Smart Watch,16483,DMart
PROD00384,Adidas Smart Watch,Electronics,Smart Watch,140104,Vijay Sales
PROD00385,HP Spices,Grocery,Spices,1087,Reliance Retail
PROD00386,Adidas Cooking Oil,Grocery,Cooking Oil,1512,Reliance Retail
PROD00387,Nike Tea Powder,Grocery,Tea Powder,559,Croma
PROD00388,Dell Lipstick,Beauty,Lipstick,3267,Croma
PROD00389,HP Shoes,Fashion,Shoes,3309,ITC Limited
PROD00390,Godrej Mixer Grinder,Home & Kitchen,Mixer Grinder,5672,Vijay Sales
PROD00391,Apple Novel,Books,Novel,1353,Croma
PROD00392,Boat Mobile,Electronics,Mobile,82500,BigBasket
PROD00393,Sony Lipstick,Beauty,Lipstick,3736,Croma
PROD00394,Amul Face Wash,Beauty,Face Wash,3663,BigBasket
PROD00395,Prestige Cricket Bat,Sports,Cricket Bat,22493,Vijay Sales
PROD00396,Sony LED Lamp,Home & Kitchen,LED Lamp,2540,Amazon Seller
PROD00397,Dell Spices,Grocery,Spices,192,Amazon Seller
PROD00398,Amul Laptop,Electronics,Laptop,99935,Vijay Sales
PROD00399,OnePlus Academic Book,Books,Academic Book,778,Tata Consumer
PROD00400,Dell Dining Table,Home & Kitchen,Dining Table,5538,Godrej Consumer
PROD00401,Amul Handbag,Fashion,Handbag,3560,Croma
PROD00402,Puma Dumbbell,Sports,Dumbbell,4217,Reliance Retail
PROD00403,HP Football,Sports,Football,17465,Vijay Sales
PROD00404,Nike Academic Book,Books,Academic Book,1216,Tata Consumer
PROD00405,Adidas Handbag,Fashion,Handbag,5985,Tata Consumer
PROD00406,LG Men T-Shirt,Fashion,Men T-Shirt,7286,Flipkart Seller
PROD00407,Dell Shampoo,Beauty,Shampoo,819,Croma
PROD00408,Prestige Dumbbell,Sports,Dumbbell,18522,ITC Limited
PROD00409,Sony Dining Table,Home & Kitchen,Dining Table,47149,Amazon Seller
PROD00410,Lenovo Tea Powder,Grocery,Tea Powder,968,Flipkart Seller
PROD00411,Puma Women Dress,Fashion,Women Dress,6774,Tata Consumer
PROD00412,Apple Smart Watch,Electronics,Smart Watch,101707,Tata Consumer
PROD00413,LG Spices,Grocery,Spices,2556,Flipkart Seller
PROD00414,Aashirvaad Smart Watch,Electronics,Smart Watch,130479,ITC Limited
PROD00415,Mi Lipstick,Beauty,Lipstick,704,Amazon Seller
PROD00416,Dell Mixer Grinder,Home & Kitchen,Mixer Grinder,31028,ITC Limited
PROD00417,Apple Pressure Cooker,Home & Kitchen,Pressure Cooker,42429,Godrej Consumer
PROD00418,Godrej Women Dress,Fashion,Women Dress,4419,Reliance Retail
PROD00419,Lenovo Rice,Grocery,Rice,676,BigBasket
PROD00420,Boat Women Dress,Fashion,Women Dress,7957,DMart
PROD00421,Adidas LED Lamp,Home & Kitchen,LED Lamp,5668,BigBasket
PROD00422,Nike Handbag,Fashion,Handbag,1325,BigBasket
PROD00423,Lenovo Academic Book,Books,Academic Book,840,Godrej Consumer
PROD00424,Sony Novel,Books,Novel,1532,Godrej Consumer
PROD00425,Prestige Mobile,Electronics,Mobile,16917,Godrej Consumer
PROD00426,Mi Pressure Cooker,Home & Kitchen,Pressure Cooker,27801,Godrej Consumer
PROD00427,HP Cricket Bat,Sports,Cricket Bat,29630,ITC Limited
PROD00428,HP Dining Table,Home & Kitchen,Dining Table,16548,Vijay Sales
PROD00429,Prestige Sofa,Home & Kitchen,Sofa,45628,Reliance Retail
PROD00430,Godrej Shoes,Fashion,Shoes,4266,Tata Consumer
PROD00431,OnePlus Jeans,Fashion,Jeans,1476,Croma
PROD00432,Amul Tea Powder,Grocery,Tea Powder,1683,Amazon Seller
PROD00433,Lenovo Tea Powder,Grocery,Tea Powder,2350,Flipkart Seller
PROD00434,Dell Pressure Cooker,Home & Kitchen,Pressure Cooker,8529,BigBasket
PROD00435,LG Shampoo,Beauty,Shampoo,893,Reliance Retail
PROD00436,OnePlus Sofa,Home & Kitchen,Sofa,27902,DMart
PROD00437,Boat Cooking Oil,Grocery,Cooking Oil,2416,Croma
PROD00438,HP Women Dress,Fashion,Women Dress,4516,Tata Consumer
PROD00439,HP Perfume,Beauty,Perfume,289,Flipkart Seller
PROD00440,Puma Lipstick,Beauty,Lipstick,1862,Godrej Consumer
PROD00441,Reliance Mixer Grinder,Home & Kitchen,Mixer Grinder,18938,Tata Consumer
PROD00442,Adidas Children Book,Books,Children Book,2348,Reliance Retail
PROD00443,Godrej Rice,Grocery,Rice,598,BigBasket
PROD00444,Aashirvaad Dumbbell,Sports,Dumbbell,12491,Reliance Retail
PROD00445,Mi Face Wash,Beauty,Face Wash,4702,DMart
PROD00446,Adidas LED Lamp,Home & Kitchen,LED Lamp,5318,Vijay Sales
PROD00447,Apple Children Book,Books,Children Book,1295,Godrej Consumer
PROD00448,LG Cricket Bat,Sports,Cricket Bat,3668,Vijay Sales
PROD00449,Apple Dining Table,Home & Kitchen,Dining Table,24460,Amazon Seller
PROD00450,Lenovo Handbag,Fashion,Handbag,3588,ITC Limited
PROD00451,Reliance Mobile,Electronics,Mobile,40923,Croma
PROD00452,Lenovo Biscuits,Grocery,Biscuits,1921,Amazon Seller
PROD00453,Boat Novel,Books,Novel,1454,Amazon Seller
PROD00454,Mi Perfume,Beauty,Perfume,2855,ITC Limited
PROD00455,Apple Spices,Grocery,Spices,2056,Godrej Consumer
PROD00456,Tata Sofa,Home & Kitchen,Sofa,24640,Croma
PROD00457,Godrej Cricket Bat,Sports,Cricket Bat,19626,BigBasket
PROD00458,OnePlus Rice,Grocery,Rice,1993,BigBasket
PROD00459,Reliance Football,Sports,Football,19620,Tata Consumer
PROD00460,OnePlus Handbag,Fashion,Handbag,6645,Vijay Sales
PROD00461,Reliance Women Dress,Fashion,Women Dress,4990,Flipkart Seller
PROD00462,Dell Men T-Shirt,Fashion,Men T-Shirt,2869,Vijay Sales
PROD00463,Bajaj Shoes,Fashion,Shoes,3661,ITC Limited
PROD00464,HP Spices,Grocery,Spices,305,Amazon Seller
PROD00465,Apple Novel,Books,Novel,0,Tata Consumer
PROD00466,Boat Children Book,Books,Children Book,859,Tata Consumer
PROD00467,Apple Biography,Books,Biography,1601,BigBasket
PROD00468,Bajaj Children Book,Books,Children Book,1159,BigBasket
PROD00469,Puma Biography,Books,Biography,1369,BigBasket
PROD00470,HP Football,Sports,Football,10888,Tata Consumer
PROD00471,Nike LED Lamp,Home & Kitchen,LED Lamp,19360,Flipkart Seller
PROD00472,Aashirvaad Children Book,Books,Children Book,1563,Amazon Seller
PROD00473,Adidas Mixer Grinder,Home & Kitchen,Mixer Grinder,47301,Flipkart Seller
PROD00474,Nike Sofa,Home & Kitchen,Sofa,49477,Tata Consumer
PROD00475,Apple Women Dress,Fashion,Women Dress,2521,ITC Limited
PROD00476,LG Dumbbell,Sports,Dumbbell,4079,Godrej Consumer
PROD00477,Puma Football,Sports,Football,2163,ITC Limited
PROD00478,Reliance Women Dress,Fashion,Women Dress,1120,Vijay Sales
PROD00479,Samsung Sofa,Home & Kitchen,Sofa,45142,Amazon Seller
PROD00480,Sony Television,Electronics,Television,111668,Tata Consumer
PROD00481,Adidas Shampoo,Beauty,Shampoo,2731,BigBasket
PROD00482,Prestige Cricket Bat,Sports,Cricket Bat,21874,Godrej Consumer
PROD00483,Reliance Handbag,Fashion,Handbag,7781,Amazon Seller
PROD00484,Reliance Shampoo,Beauty,Shampoo,3352,Tata Consumer
PROD00485,Reliance Jeans,,Jeans,375,BigBasket
PROD00486,Boat Academic Book,Books,Academic Book,1315,Tata Consumer
PROD00487,LG Badminton Racket,Sports,Badminton Racket,28387,ITC Limited
PROD00488,Bajaj Perfume,Beauty,Perfume,1022,Croma
PROD00489,Nike Shoes,Fashion,Shoes,6186,Amazon Seller
PROD00490,Adidas Smart Watch,Electronics,Smart Watch,55636,Amazon Seller
PROD00491,Godrej Children Book,Books,Children Book,2260,Croma
PROD00492,Samsung Headphones,Electronics,Headphones,53439,Amazon Seller
PROD00493,Puma Perfume,Beauty,Perfume,155,BigBasket
PROD00494,Dell Shampoo,Beauty,Shampoo,2287,Croma
PROD00495,Mi LED Lamp, HOME & KITCHEN ,LED Lamp,1249,BigBasket
PROD00496,Puma Dumbbell,Sports,Dumbbell,2535,Flipkart Seller
PROD00497,Sony Perfume,Beauty,Perfume,3421,ITC Limited
PROD00498,Samsung Dumbbell,Sports,Dumbbell,21429,BigBasket
PROD00499,Puma LED Lamp,Home & Kitchen,LED Lamp,14860,Amazon Seller
PROD00500,Dell Shampoo,Beauty,Shampoo,3160,Vijay Sales
PROD00501,Apple Badminton Racket,Sports,Badminton Racket,26779,DMart
PROD00502,OnePlus Cooking Oil,Grocery,Cooking Oil,385,ITC Limited
PROD00503,Prestige Perfume,Beauty,Perfume,4721,Flipkart Seller
PROD00504,Lenovo Television,Electronics,Television,57994,Godrej Consumer
PROD00505,Sony Novel,Books,Novel,1493,ITC Limited
PROD00506,Bajaj Face Wash,Beauty,Face Wash,4877,Tata Consumer
PROD00507,Dell Television,Electronics,Television,19584,Tata Consumer
PROD00508,Godrej Handbag,Fashion,Handbag,4042,Godrej Consumer
PROD00509,Dell Television,Electronics,Television,85784,Reliance Retail
PROD00510,Tata Perfume,Beauty,Perfume,1885,Godrej Consumer
PROD00511,Godrej Mobile,Electronics,Mobile,95316,Flipkart Seller
PROD00512,Prestige Academic Book,Books,Academic Book,2083,Reliance Retail
PROD00513,Sony Sofa,Home & Kitchen,Sofa,9375,Vijay Sales
PROD00514,Dell Sofa,Home & Kitchen,Sofa,25239,Vijay Sales
PROD00515,LG Television,Electronics,Television,96165,Flipkart Seller
PROD00516,Aashirvaad Handbag,Fashion,Handbag,4632,Amazon Seller
PROD00517,Tata Football,Sports,Football,25278,Reliance Retail
PROD00518,Apple Sofa,Home & Kitchen,Sofa,28295,ITC Limited
PROD00519,Puma Shampoo,Beauty,Shampoo,3873,Croma
PROD00520,Bajaj Jeans,Fashion,Jeans,7979,Flipkart Seller
PROD00521,OnePlus Headphones,Electronics,Headphones,9101,DMart
PROD00522,Samsung Men T-Shirt,Fashion,Men T-Shirt,5165,Reliance Retail
PROD00523,Puma Face Wash,Beauty,Face Wash,462,Vijay Sales
PROD00524,Apple Shampoo,Beauty,Shampoo,1879,Reliance Retail
PROD00525,Adidas Handbag,Fashion,Handbag,2218,Godrej Consumer
PROD00526,OnePlus LED Lamp,Home & Kitchen,LED Lamp,44575,Croma
PROD00527,LG Jeans,Fashion,Jeans,5708,ITC Limited
PROD00528,Adidas Shoes,Fashion,Shoes,2554,Reliance Retail
PROD00529,Godrej Novel,Books,Novel,2426,Tata Consumer
PROD00530,Aashirvaad Smart Watch,Electronics,Smart Watch,142484,Croma
PROD00531,Godrej Badminton Racket,Sports,Badminton Racket,5389,BigBasket
PROD00532,Apple Shampoo,Beauty,Shampoo,3979,DMart
PROD00533,Adidas Cooking Oil,Grocery,Cooking Oil,2948,Amazon Seller
PROD00534,Reliance Biscuits,Grocery,Biscuits,2353,Vijay Sales
PROD00535,Aashirvaad Shampoo,Beauty,Shampoo,2089,BigBasket
PROD00536,Prestige Jeans,Fashion,,7854,Tata Consumer
PROD00537,Prestige Tea Powder,Grocery,Tea Powder,2243,DMart
PROD00538,Aashirvaad Smart Watch,Electronics,Smart Watch,15367,Flipkart Seller
PROD00539,Apple Handbag,Fashion,Handbag,2077,Tata Consumer
PROD00540,Adidas Jeans,Fashion,Jeans,7746,Reliance Retail
PROD00541,Samsung Women Dress,Fashion,Women Dress,6418,Tata Consumer
PROD00542,Bajaj Handbag,Fashion,Handbag,3549,DMart
PROD00543,Adidas Biography,Books,Biography,1709,Tata Consumer
PROD00544,Adidas Biography,Books,Biography,1221,Croma
PROD00545,Dell Children Book,Books,Children Book,553,Tata Consumer
PROD00546,Bajaj Tea Powder,Grocery,Tea Powder,1568,Croma
PROD00547,Mi Face Wash,Beauty,Face Wash,1912,Amazon Seller
PROD00548,Apple Smart Watch,Electronics,Smart Watch,114465,BigBasket
PROD00549,Boat Women Dress,Fashion,Women Dress,0,Vijay Sales
PROD00550,HP Novel,Books,Novel,2405,Croma
PROD00551,HP Sofa,Home & Kitchen,Sofa,30700,Amazon Seller
PROD00552,Sony Dumbbell,Sports,Dumbbell,5086,ITC Limited
PROD00553,Apple Shampoo,Beauty,Shampoo,581,ITC Limited
PROD00554,Reliance Mobile,Electronics,Mobile,6673,Vijay Sales
PROD00555,Prestige Women Dress,Fashion,Women Dress,6093,Amazon Seller
PROD00556,Lenovo Laptop,Electronics,Laptop,124540,Croma
PROD00557,OnePlus Television,Electronics,Television,131669,Tata Consumer
PROD00558,Apple Mobile,Electronics,Mobile,149610,Vijay Sales
PROD00559,Lenovo Mobile,Electronics,Mobile,77021,ITC Limited
PROD00560,Lenovo Mixer Grinder,Home & Kitchen,Mixer Grinder,46234,Vijay Sales
PROD00561,Samsung Cooking Oil,Grocery,Cooking Oil,444,ITC Limited
PROD00562,Bajaj Women Dress,Fashion,Women Dress,5377,ITC Limited
PROD00563,Nike Dining Table,Home & Kitchen,Dining Table,26511,Flipkart Seller
PROD00564,Dell Sofa,Home & Kitchen,Sofa,37527,DMart
PROD00565,Adidas Football,Sports,Football,22914,Flipkart Seller
PROD00566,Prestige Cricket Bat,Sports,Cricket Bat,13780,Vijay Sales
PROD00567,Reliance Lipstick,beauty,Lipstick,177,Amazon Seller
PROD00568,Godrej Headphones,Electronics,Headphones,91840,Godrej Consumer
PROD00569,Lenovo Rice,Grocery,Rice,224,DMart
PROD00570,HP Handbag,Fashion,Handbag,2520,Reliance Retail
PROD00571,Apple Smart Watch,Electronics,Smart Watch,13625,Amazon Seller
PROD00572,Tata Tea Powder,Grocery,Tea Powder,898,Godrej Consumer
PROD00573,Prestige Shoes,Fashion,Shoes,2751,Amazon Seller
PROD00574,Mi Novel,Books,Novel,1743,ITC Limited
PROD00575,LG Sofa,Home & Kitchen,Sofa,45674,Flipkart Seller
PROD00576,Reliance Biography,Books,Biography,550,Vijay Sales
PROD00577,Boat Men T-Shirt,Fashion,Men T-Shirt,5257,Godrej Consumer
PROD00578,Boat Children Book,,Children Book,271,BigBasket
PROD00579,HP Biscuits,Grocery,Biscuits,984,Croma
PROD00580,Godrej Children Book,Books,Children Book,910,Godrej Consumer
PROD00581,Prestige Badminton Racket,Sports,Badminton Racket,25802,Godrej Consumer
PROD00582,Prestige Pressure Cooker,Home & Kitchen,Pressure Cooker,5876,BigBasket
PROD00583,LG Shoes,Fashion,Shoes,6359,Vijay Sales
PROD00584,Samsung Dining Table,Home & Kitchen,Dining Table,6497,Reliance Retail
PROD00585,Amul Sofa,Home & Kitchen,Sofa,18179,Flipkart Seller
PROD00586,Sony Men T-Shirt,Fashion,Men T-Shirt,3830,Tata Consumer
PROD00587,Samsung Children Book,Books,Children Book,257,Flipkart Seller
PROD00588,Prestige LED Lamp,Home & Kitchen,LED Lamp,39620,Godrej Consumer
PROD00589,Aashirvaad Tea Powder,Grocery,Tea Powder,100,BigBasket
PROD00590,Prestige Lipstick,Beauty,Lipstick,4683,DMart
PROD00591,Aashirvaad Novel,Books,Novel,844,Amazon Seller
PROD00592,Nike Dining Table,Home & Kitchen,Dining Table,32817,Amazon Seller
PROD00593,Godrej Laptop,Electronics,Laptop,77341,Vijay Sales
PROD00594,Prestige Sofa,Home & Kitchen,Sofa,24166,BigBasket
PROD00595,OnePlus Shoes,Fashion,Shoes,5351,DMart
PROD00596,LG Face Wash, BEAUTY ,Face Wash,2595,Reliance Retail
PROD00597,OnePlus Perfume, BEAUTY ,Perfume,3212,Croma
PROD00598,Godrej Perfume,Beauty,Perfume,4969,Amazon Seller
PROD00599,OnePlus Dining Table,Home & Kitchen,Dining Table,46066,DMart
PROD00600,Sony Perfume,Beauty,Perfume,3362,Croma
PROD00601,Mi Sofa,Home & Kitchen,Sofa,16387,Croma
PROD00602,Aashirvaad Perfume,Beauty,Perfume,3090,Flipkart Seller
PROD00603,Mi Novel,Books,Novel,2384,Amazon Seller
PROD00604,Dell Cricket Bat,Sports,Cricket Bat,23711,DMart
PROD00605,Prestige Perfume,Beauty,Perfume,3451,Tata Consumer
PROD00606,Puma Jeans,Fashion,Jeans,2369,Amazon Seller
PROD00607,Aashirvaad Badminton Racket,Sports,Badminton Racket,2923,Tata Consumer
PROD00608,Mi Children Book,Books,Children Book,1791,ITC Limited
PROD00609,Apple Children Book,Books,Children Book,300,Croma
PROD00610,Samsung Cricket Bat,Sports,Cricket Bat,25697,DMart
PROD00611,Sony Dumbbell,Sports,Dumbbell,21700,Godrej Consumer
PROD00612,Aashirvaad Television,Electronics,Television,91926,Vijay Sales
PROD00613,Samsung Mobile,Electronics,Mobile,72826,DMart
PROD00614,Dell Novel,Books,Novel,1682,Vijay Sales
PROD00615,Amul Shampoo,Beauty,Shampoo,301,Tata Consumer
PROD00616,Godrej Smart Watch,Electronics,Smart Watch,27506,Flipkart Seller
PROD00617,Amul Cooking Oil,Grocery,Cooking Oil,1327,Croma
PROD00618,Lenovo Shampoo,Beauty,Shampoo,4056,Croma
PROD00619,Dell Face Wash,Beauty,Face Wash,3806,Croma
PROD00620,Reliance Smart Watch,Electronics,Smart Watch,35168,Reliance Retail
PROD00621,Samsung Tea Powder,Grocery,Tea Powder,2823,Amazon Seller
PROD00622,Lenovo Football,Sports,Football,6216,ITC Limited
PROD00623,Apple Jeans,Fashion,Jeans,3792,Tata Consumer
PROD00624,Sony Shoes,Fashion,Shoes,1826,Vijay Sales
PROD00625,OnePlus Face Wash,Beauty,Face Wash,1716,Tata Consumer
PROD00626,Aashirvaad Children Book,Books,Children Book,168,DMart
PROD00627,Prestige Jeans,Fashion,Jeans,5029,Flipkart Seller
PROD00628,Sony Spices,Grocery,Spices,1548,Croma
PROD00629,Samsung Shoes,Fashion,Shoes,2449,Tata Consumer
PROD00630,OnePlus Biography,Books,Biography,1741,Godrej Consumer
PROD00631,Amul Face Wash,Beauty,Face Wash,2983,Tata Consumer
PROD00632,Adidas Novel,Books,Novel,497,Amazon Seller
PROD00633,Puma Mixer Grinder,Home & Kitchen,Mixer Grinder,20513,Flipkart Seller
PROD00634,LG Jeans,Fashion,Jeans,4484,Vijay Sales
PROD00635,Mi Shampoo,Beauty,Shampoo,3243,Vijay Sales
PROD00636,Apple Shoes,Fashion,Shoes,5980,Amazon Seller
PROD00637,HP Novel,Books,Novel,1333,Amazon Seller
PROD00638,Dell Jeans,Fashion,Jeans,5374,Reliance Retail
PROD00639,Tata Tea Powder,Grocery,Tea Powder,2034,Amazon Seller
PROD00640,Apple Shoes,Fashion,Shoes,4440,Tata Consumer
PROD00641,Godrej Lipstick,Beauty,Lipstick,3736,Tata Consumer
PROD00642,Mi Men T-Shirt,Fashion,Men T-Shirt,552,DMart
PROD00643,Nike Mixer Grinder,Home & Kitchen,Mixer Grinder,15235,ITC Limited
PROD00644,Dell Pressure Cooker,Home & Kitchen,Pressure Cooker,37570,Tata Consumer
PROD00645,Mi Academic Book,Books,Academic Book,617,BigBasket
PROD00646,Amul Spices,Grocery,Spices,2270,Reliance Retail
PROD00647,Apple Biscuits,Grocery,Biscuits,945,Vijay Sales
PROD00648,Adidas Laptop,Electronics,Laptop,13449,Tata Consumer
PROD00649,Prestige Dining Table,Home & Kitchen,Dining Table,29274,Flipkart Seller
PROD00650,Bajaj Cooking Oil,Grocery,Cooking Oil,2458,Croma
PROD00651,Godrej Spices,Grocery,Spices,-3132,Godrej Consumer
PROD00652,Bajaj Women Dress,Fashion,Women Dress,6898,Reliance Retail
PROD00653,Apple Biography,Books,Biography,1301,Godrej Consumer
PROD00654,Boat Novel,Books,Novel,1348,BigBasket
PROD00655,Lenovo Biography,Books,Biography,540,Amazon Seller
PROD00656,Reliance Biscuits,Grocery,Biscuits,1185,Amazon Seller
PROD00657,Puma Football,Sports,Football,5292,Croma
PROD00658,Aashirvaad Cooking Oil,,Cooking Oil,2054,Amazon Seller
PROD00659,Godrej Biography,Books,Biography,1686,Tata Consumer
PROD00660,Aashirvaad Mobile,Electronics,Mobile,140164,BigBasket
PROD00661,Dell Dumbbell,Sports,Dumbbell,16492,Croma
PROD00662,Prestige Academic Book,Books,Academic Book,2027,Croma
PROD00663,Apple Rice,Grocery,Rice,1679,DMart
PROD00664,HP Shampoo,Beauty,Shampoo,2299,Croma
PROD00665,Boat Tea Powder,Grocery,Tea Powder,2291,Godrej Consumer
PROD00666,HP Handbag,Fashion,Handbag,6757,Croma
PROD00667,Reliance Cricket Bat,Sports,Cricket Bat,3762,Tata Consumer
PROD00668,Sony Mobile,Electronics,Mobile,120680,Tata Consumer
PROD00669,Bajaj Headphones,Electronics,Headphones,39580,BigBasket
PROD00670,Prestige Jeans,Fashion,Jeans,5662,Croma
PROD00671,Amul Mixer Grinder,Home & Kitchen,Mixer Grinder,44049,Amazon Seller
PROD00672,Adidas Headphones,Electronics,Headphones,66379,Vijay Sales
PROD00673,Samsung Cricket Bat,Sports,Cricket Bat,535,DMart
PROD00674,LG Face Wash,Beauty,Face Wash,4963,DMart
PROD00675,Tata Children Book,Books,Children Book,183,Croma
PROD00676,Godrej Rice,Grocery,Rice,2892,Amazon Seller
PROD00677,Puma Face Wash,Beauty,Face Wash,3238,Flipkart Seller
PROD00678,Samsung Cricket Bat,Sports,Cricket Bat,10767,Croma
PROD00679,Aashirvaad Pressure Cooker,Home & Kitchen,Pressure Cooker,49858,Amazon Seller
PROD00680,Prestige Football,Sports,Football,17883,Godrej Consumer
PROD00681,Sony Television,Electronics,Television,120369,Croma
PROD00682,LG Football,Sports,Football,13990,Godrej Consumer
PROD00683,Bajaj Badminton Racket,Sports,Badminton Racket,3340,Flipkart Seller
PROD00684,Mi Men T-Shirt,Fashion,Men T-Shirt,6280,Vijay Sales
PROD00685,Boat Sofa,Home & Kitchen,Sofa,9663,DMart
PROD00686,Puma Mixer Grinder,Home & Kitchen,Mixer Grinder,36767,Godrej Consumer
PROD00687,Tata Biography,Books,Biography,1385,DMart
PROD00688,Aashirvaad Novel,Books,Novel,1360,Reliance Retail
PROD00689,HP Cooking Oil,Grocery,Cooking Oil,1630,Flipkart Seller
PROD00690,OnePlus Shoes,Fashion,Shoes,881,ITC Limited
PROD00691,Boat Smart Watch,Electronics,Smart Watch,39598,Vijay Sales
PROD00692,Godrej Spices,Grocery,Spices,1546,ITC Limited
PROD00693,HP Football,Sports,Football,25743,Flipkart Seller
PROD00694,Prestige Television,Electronics,Television,8615,BigBasket
PROD00695,Reliance Men T-Shirt,Fashion,Men T-Shirt,6765,Vijay Sales
PROD00696,Lenovo Biography,Books,Biography,1851,Vijay Sales
PROD00697,Prestige Badminton Racket,Sports,Badminton Racket,21489,ITC Limited
PROD00698,Nike Novel,Books,Novel,492,BigBasket
PROD00699,Bajaj Television,Electronics,Television,45731,ITC Limited
PROD00700,Mi Sofa,Home & Kitchen,Sofa,42069,Flipkart Seller
PROD00701,Puma Sofa,Home & Kitchen,Sofa,4294,DMart
PROD00702,Samsung Headphones,Electronics,Headphones,123848,Godrej Consumer
PROD00703,Adidas Academic Book,Books,Academic Book,869,Flipkart Seller
PROD00704,Tata Laptop,Electronics,Laptop,47947,Tata Consumer
PROD00705,Lenovo LED Lamp,Home & Kitchen,LED Lamp,47736,BigBasket
PROD00706,LG Jeans,Fashion,Jeans,6442,BigBasket
PROD00707,Tata Cricket Bat,Sports,Cricket Bat,11477,Vijay Sales
PROD00708,Prestige LED Lamp,Home & Kitchen,LED Lamp,17732,Godrej Consumer
PROD00709,HP Cricket Bat,Sports,Cricket Bat,15415,ITC Limited
PROD00710,HP Mixer Grinder,Home & Kitchen,Mixer Grinder,37651,Amazon Seller
PROD00711,Nike Pressure Cooker,Home & Kitchen,Pressure Cooker,7243,Godrej Consumer
PROD00712,Puma Cricket Bat,Sports,Cricket Bat,24773,ITC Limited
PROD00713,,Electronics,Mobile,69107,Reliance Retail
PROD00714,Aashirvaad Perfume,Beauty,Perfume,1329,Amazon Seller
PROD00715,Apple Rice,,Rice,2974,Vijay Sales
PROD00716,Puma Jeans,Fashion,Jeans,3709,Croma
PROD00717,Mi Mixer Grinder,Home & Kitchen,Mixer Grinder,24932,Flipkart Seller
PROD00718,Sony Academic Book,Books,Academic Book,1064,ITC Limited
PROD00719,Prestige Headphones,Electronics,Headphones,126921,BigBasket
PROD00720,Boat Tea Powder,Grocery,Tea Powder,403,ITC Limited
PROD00721,Amul Face Wash,Beauty,Face Wash,1743,BigBasket
